-0.461552745
0.101575938
0.094385793
0.267876543
-0.320867521
0.389045093
-0.568014141
-0.118703066
-0.716407992
-0.025085702
0.253154316
0.169671342
0.703078047
0.067385924
-0.228203102
0.643848278
